"","logFC","logCPM","LR","PValue","FDR"
"ZDHHC14",-0.100819196013516,3.55846381525717,0.182828501083733,0.66895365574807,0.93336143126196
"PARP8",0.0839091420760961,5.86696210565303,0.182754125685172,0.669016994422248,0.93336143126196
"CCRL2",-0.151920408723288,1.24944587028092,0.182707547929123,0.669056668168397,0.93336143126196
"KCNB1",0.160005636035843,2.8320024369242,0.182686798341653,0.669074344064165,0.93336143126196
"ZNF623",-0.0681305099424527,5.25114835258877,0.182648702604448,0.669106799669256,0.93336143126196
"MIR17HG",-0.156023829516346,3.76605485068419,0.182642957579922,0.669111694481459,0.93336143126196
"L1CAM",-0.14130254627571,3.39919158998563,0.182554603258104,0.669186984622289,0.93336143126196
"AC005840.2",-0.153922302822624,0.741921910029197,0.182486705659581,0.669244857438519,0.93336143126196
"PTPN18",-0.0951408548063844,5.24208352737005,0.182331042180113,0.669377585956741,0.93336143126196
"AC104825.1",0.121666430765776,2.44884691817305,0.182280110960551,0.669421027676823,0.93336143126196
"PPP2R5E",0.0822024704869801,5.02097290395344,0.182226239932243,0.669466984712348,0.93336143126196
"PLA2G6",-0.0855532357760728,4.98655289430653,0.182215437908901,0.669476200817134,0.93336143126196
"AGO3",-0.067793179048916,6.29178262501556,0.182210435779286,0.669480468659462,0.93336143126196
"NCOA1",-0.0796789508685032,6.66448298969187,0.182207949736384,0.669482589789623,0.93336143126196
"RN7SL118P",-0.166350237218919,0.87702894702164,0.182203890945793,0.669486052849142,0.93336143126196
"AC027020.2",0.195602321673819,1.11889097404155,0.182172444537194,0.66951288524036,0.93336143126196
"MED25",0.0819887539151738,3.82380710247752,0.182041877937184,0.669624323568769,0.93336143126196
"LINC01814",-0.134478214995031,1.84668519594613,0.182014948863838,0.669647313354086,0.93336143126196
"ENPP7P4",0.199764688157353,0.00251376411151729,0.1820102492056,0.669651325734331,0.93336143126196
"ANKHD1-EIF4EBP3",-0.100764942707521,2.49711165507897,0.181959670055569,0.669694512065788,0.93336143126196
"UBE3A",-0.0625292869383664,7.13571754151319,0.181945448315851,0.669706656386048,0.93336143126196
"YOD1",-0.0772871588340849,4.76988264366326,0.181897499247581,0.669747605500137,0.93336143126196
"NRM",0.126819247249743,1.55716774299449,0.181888857981408,0.669754985929712,0.93336143126196
"PPP1R37",-0.086578206244264,5.18315164140015,0.181866278813612,0.669774271576801,0.93336143126196
"FAM120AOS",-0.0673161681608895,5.43466372453757,0.18185160870045,0.66978680258545,0.93336143126196
"SLC25A36",0.0714322330171382,6.54901637295328,0.181844300107802,0.669793045707582,0.93336143126196
"PBK",0.267781413791369,0.198145870220846,0.181780091549054,0.669847900107281,0.93336143126196
"PLRG1",-0.0721901203948676,5.98128271132181,0.181598066977395,0.670003468872512,0.93336143126196
"SPESP1",-0.264755719866656,0.650913035944024,0.181589014336009,0.670011208189729,0.93336143126196
"PSPC1-AS2",0.172688699474474,0.349357791610797,0.181432909400424,0.670144701861294,0.93336143126196
"SNRPF",0.0952037413214853,2.98264109830063,0.181432498456749,0.670145053370715,0.93336143126196
"LINC02362",0.138730539655962,2.95143314743152,0.181359246656399,0.670207718372682,0.93336143126196
"AL355472.1",0.161211650053824,0.547868561144189,0.181286526428998,0.670269943417771,0.93336143126196
"AC120042.3",0.170758888593051,2.46454591770534,0.181269884708573,0.670284185432439,0.93336143126196
"STAG2",-0.0732822686471441,7.8126150547311,0.181227865688134,0.670320148823641,0.93336143126196
"RTCB",0.075281044184913,6.21707155964906,0.181172989243642,0.670367124089921,0.93336143126196
"MRPL23",0.192754071282441,1.28257288393081,0.181088621829591,0.670439360572879,0.93336143126196
"S100B",0.157590289858819,4.85807033182822,0.181053171916233,0.670469719182138,0.93336143126196
"PEX11G",0.109140969855926,1.99830391714047,0.180965243384222,0.670545034603183,0.93336143126196
"RANBP10",0.0698705049732181,4.16346098996775,0.180945240820462,0.670562170869917,0.93336143126196
"ATRAID",0.0787974095482751,6.09702041076186,0.180881936813854,0.67061641100777,0.93336143126196
"CAPN15",-0.0966560066679529,4.90105765000309,0.1808663246366,0.670629789556119,0.93336143126196
"AC091185.1",0.150865760879918,0.567269099675226,0.18078609945654,0.670698547703085,0.93336143126196
"PAM16",-0.142949354057358,1.16600924828411,0.180713196138344,0.670761046167494,0.93336143126196
"ARAP1",0.079778737633812,6.60796137362486,0.180675992311333,0.670792945953535,0.93336143126196
"MT-TC",0.179699211637306,3.61059590050049,0.180635231723162,0.670827899875507,0.93336143126196
"LZTFL1",-0.0798549391486422,5.06981097241635,0.180623335387612,0.670838102362297,0.93336143126196
"ZBTB1",-0.0727259850539892,5.98967792176992,0.180608897320406,0.670850485211487,0.93336143126196
"EEF1A1P4",-0.130504979099229,1.19073623457984,0.180488609849938,0.670953672821541,0.93336143126196
"RN7SL4P",0.154649880770825,5.40501034042913,0.180464491138302,0.670974367743615,0.93336143126196
"AL109614.1",0.157134855227987,0.519023018479025,0.180416899069295,0.671015208634564,0.93336143126196
"RNF215",-0.0999863854563679,3.77977397896926,0.180416577754137,0.671015484391134,0.93336143126196
"AC104699.1",-0.166051099586906,0.466863354794011,0.180262551980221,0.671147704566541,0.93336143126196
"AL031708.1",-0.191741922603005,-0.0542303552922527,0.180261799569015,0.671148350621675,0.93336143126196
"MCF2L",-0.0957404104140406,6.72633366412078,0.180250499893436,0.671158053238262,0.93336143126196
"C8orf76",0.103544022981394,1.90294833557606,0.180213760304639,0.671189602655392,0.93336143126196
"OLFM1",-0.120207028497194,3.0317475261001,0.180195237318738,0.671205510353407,0.93336143126196
"LCMT1-AS2",0.102290882385129,3.04767072536142,0.180053618196075,0.671327165964707,0.933422566056115
"VMO1",-0.205883293217624,0.511532248721,0.179931579440577,0.671432046675773,0.933422566056115
"SMIM8",0.0739388809597738,4.30631989658606,0.179926428043208,0.671436474735226,0.933422566056115
"ALCAM",-0.0673573177612623,7.04134163414238,0.179850082752152,0.671502108706164,0.933422566056115
"LRRC6",0.10216333519636,2.21094588384101,0.179733938495547,0.671601989337117,0.933422566056115
"FAM89A",0.13876706438052,3.19260132445514,0.1796573802485,0.671667847989448,0.933422566056115
"Z84478.1",-0.156338676845987,0.653570098887524,0.179630614678302,0.671690876773765,0.933422566056115
"AC127024.8",0.122559112136179,2.05952921105432,0.179625353282191,0.671695403855612,0.933422566056115
"AC080013.1",-0.113435752205828,3.31157071500044,0.17960786657612,0.671710450566529,0.933422566056115
"CEP83",0.0715783622246053,4.20865685106898,0.179549117015426,0.671761008877524,0.933422566056115
"EXOSC4",-0.10128758464861,3.48256869183399,0.179543611143608,0.671765747584532,0.933422566056115
"LRBA",-0.0624845046360981,8.00713995982375,0.179388251574411,0.671899495353156,0.933543185942682
"RORA-AS1",0.144246087321942,1.09520177731067,0.179304872132789,0.671971304193407,0.933577736486097
"SEPT11",0.0809663914166571,6.3757759932575,0.179222999422542,0.672041834553884,0.933610506119562
"AL590822.2",-0.180975986223553,0.490074601840218,0.179090243333523,0.672156239480274,0.933659532313346
"PSMD1",0.0621632353618229,6.02052183936234,0.179042363822813,0.672197512769651,0.933659532313346
"AC007622.2",0.161062214481548,0.773173276911499,0.178927711402668,0.672296372364855,0.933659532313346
"H2AFX",-0.128072674934534,1.64172449105973,0.178913974616282,0.672308219479071,0.933659532313346
"LIMA1",-0.0919966049937381,7.20596760756265,0.178836429216837,0.672375107566956,0.933659532313346
"HADH",0.0913835051576219,5.23628819082336,0.178809626392942,0.672398230768787,0.933659532313346
"GRIP2",-0.146390283441422,2.40858364605582,0.178800915479894,0.672405746245176,0.933659532313346
"EEF1A1P9",0.16805662052018,0.442828419346736,0.178689170066296,0.67250217549389,0.93372823696052
"UGDH",0.0770782567901165,4.67461857108403,0.178523639581563,0.672645083205033,0.933861460019665
"TSPAN10",0.12065072230767,1.38736697804617,0.178408919480674,0.672744170517029,0.933903244993113
"C2CD4C",-0.233079733742727,-0.276834913039374,0.178330701067651,0.672811751714333,0.933903244993113
"AL109955.1",-0.151054780724535,0.367312633013161,0.178325721574295,0.672816054618932,0.933903244993113
"AL645608.8",-0.230929186881701,0.147964769842293,0.178267727368368,0.672866174075062,0.933907632773036
"MTAP",-0.0628188294058289,5.58755875677861,0.178042463431769,0.673060941690964,0.93411277099441
"SLC45A4",0.0974904273284706,5.46956832209561,0.177846485288047,0.673230506341533,0.93417563941205
"NOTCH3",-0.118416538564659,6.26133803529929,0.177832617505764,0.67324250922351,0.93417563941205
"RAB5CP1",-0.183760531067831,0.01835904333404,0.17779877429861,0.673271803605747,0.93417563941205
"AL357552.2",-0.176105669107795,0.263280775763328,0.177762562444499,0.673303151904684,0.93417563941205
"RPL29",0.0865269641291826,6.38706489719503,0.177718733013496,0.673341099706946,0.93417563941205
"SAMD5",-0.19269393644864,4.23852324134166,0.177467592096903,0.673558645448083,0.934412272647284
"MAP2K4",-0.0640736608296429,5.20755602187394,0.177244765504993,0.673751816276099,0.934446599062365
"AL157392.3",-0.0710495747250825,5.40053734645244,0.177230165353118,0.673764478297621,0.934446599062365
"AC026801.2",0.120860649897643,1.20425291459929,0.177225254896101,0.673768737042833,0.934446599062365
"AC023906.4",0.218411820256856,0.188319986113368,0.177191144619229,0.673798322149027,0.934446599062365
"ZNF584",-0.075063919319536,3.32394412330127,0.177168094314803,0.673818316429675,0.934446599062365
"SCUBE3",0.101577606099387,3.27010558635807,0.17709876514108,0.673878463127821,0.934464849720131
"IDH3G",0.081722471138088,4.65913633627483,0.176912074098041,0.674040496341064,0.93459171847262
"RHBDL1",-0.131758790686094,1.46918584456236,0.176673027916504,0.674248116686219,0.93459171847262
"CAPN3",-0.101670059248663,2.16426003206,0.176654266919234,0.674264418291243,0.93459171847262
"TAF1C",0.0918019475336048,4.59235602223111,0.176618065751615,0.674295876701614,0.93459171847262
"CASP3",0.0728578290058523,4.76553422090428,0.176609977101736,0.674302906166501,0.93459171847262
"CTBP2",-0.0753273836345353,5.26471182300152,0.176589841758915,0.674320405667823,0.93459171847262
"ITGA6",-0.0992503379335232,8.82177223336403,0.17657298167623,0.674335059563907,0.93459171847262
"P2RY12",0.149348746207706,2.75593877219646,0.176560515524159,0.674345895016195,0.93459171847262
"COQ10A",-0.0817877392830288,3.56252915324712,0.17648097737646,0.674415039361851,0.934622416753431
"MTA3",-0.0781589454256912,5.01315352016315,0.176335036446691,0.674541956866992,0.934626292589018
"GALK2",0.0690931293758814,5.12772261553666,0.176299243598152,0.674573093545483,0.934626292589018
"GSDME",0.117098465390657,2.80246037142385,0.176212698492087,0.674648395659197,0.934626292589018
"SLC22A4",-0.138490072719039,1.81089195853073,0.176185532822142,0.674672036747874,0.934626292589018
"AC002064.2",0.186774659748399,0.0781550432741257,0.176180572169066,0.6746763540177,0.934626292589018
"STK38L",0.0840649157006532,6.10905577261699,0.176153630088571,0.674699803032006,0.934626292589018
"NKIRAS2",-0.0746049983913442,4.29219366251073,0.175997772134442,0.674835495263028,0.934702731049287
"SMARCC1",-0.0605562537974082,6.45714595039355,0.175970917220289,0.674858882682334,0.934702731049287
"RNU1-11P",-0.168099797725596,0.133628228186369,0.175928326544604,0.674895978372273,0.934702731049287
"TIMMDC1",0.0651953994069356,5.57910915478671,0.175854713725506,0.674960106226598,0.934705185930426
"IQCG",0.0758488194793362,3.57025113716248,0.175778839147144,0.675026220933186,0.934705185930426
"REM1",0.224020707698604,0.757799305818807,0.175747172350906,0.675053819339658,0.934705185930426
"RSF1",-0.0744268782138067,6.36977156148751,0.175660300121187,0.675129545678124,0.934705185930426
"STK25",-0.0691471889003675,6.00556508815156,0.175650293870202,0.675138269519684,0.934705185930426
"SPNS2",-0.0991575277667108,4.85728357751719,0.175543187444177,0.675231667401377,0.934705185930426
"C6orf47",-0.0920461655533552,4.62760427793803,0.175539097920499,0.675235234170986,0.934705185930426
"AC104446.1",-0.170841961658374,0.397619636086189,0.175414116240926,0.675344263303058,0.934705185930426
"OMA1",0.100160355323885,5.68447261795066,0.175361876294293,0.675389848920238,0.934705185930426
"AC093732.1",0.169996124273446,0.497009418144634,0.175295099955488,0.675448130904682,0.934705185930426
"AL512353.1",-0.157158890422083,0.27039157254822,0.175251473709613,0.675486214674657,0.934705185930426
"KPNA1",-0.0619187467176803,5.41403635212659,0.175237224115349,0.67549865514289,0.934705185930426
"RAB3IP",-0.077454402330632,4.7521675076579,0.175225683772842,0.675508730761163,0.934705185930426
"LMO2",0.099395692935621,3.40148633919366,0.175024028583319,0.67568485442601,0.934883844776993
"GPRIN3",-0.1181739022248,5.57629398137805,0.174937924278407,0.675760093402782,0.934922903484837
"SRD5A3-AS1",0.171050747317539,0.582102471902578,0.17482001887417,0.675863155862413,0.935000448232586
"FOXRED2",-0.100143799901674,3.28113239731039,0.174661752706152,0.676001562334209,0.935054194449638
"FBXO7",0.0695101244758681,6.36282001205853,0.174583516798371,0.676070008181392,0.935054194449638
"VPS36",0.0600600707270194,6.75276025122158,0.174555115430966,0.676094859996597,0.935054194449638
"BICD2",-0.063407284734706,5.77732489652118,0.174458140667348,0.676179732928305,0.935054194449638
"YAE1D1",0.0798109754254317,3.45550891011178,0.174414567197578,0.67621787772793,0.935054194449638
"TMEM255B",0.141911435780703,1.99843793506536,0.174400825515079,0.676229908541664,0.935054194449638
"CYHR1",-0.0765947287220766,5.31228680626548,0.174379753700851,0.676248357951363,0.935054194449638
"PHF10",-0.0548256348053637,6.1708492458612,0.174327036133169,0.676294520509623,0.935054194449638
"NMT1",0.0592608338338402,6.60110446340273,0.174284648195554,0.676331643790286,0.935054194449638
"PKP4-AS1",0.11810541429473,2.88094807260327,0.17421041492954,0.676396669926449,0.935054194449638
"ZNF615",0.07855699076333,4.10067258042511,0.174138925830199,0.676459307632766,0.935054194449638
"AC017071.1",-0.126791408331175,1.7377072638208,0.174059716222462,0.676528727568238,0.935054194449638
"ZNF229",0.117947340480389,3.08547364935753,0.174042929812394,0.676543441694048,0.935054194449638
"ZCWPW2",-0.128867708010553,0.923598134907632,0.173975022912579,0.67660297398242,0.935054194449638
"CALML3",-0.164289234217927,4.11340719318663,0.173965957992536,0.676610922004002,0.935054194449638
"AP001001.1",0.143333753267092,0.599680933612549,0.173916532284993,0.676654262194248,0.935054194449638
"AC019270.1",0.261111021845525,0.604238166673397,0.173634748111926,0.676901490022074,0.935163817008071
"FAM180A",0.177926387056255,0.424250010210905,0.173599496963714,0.676932434743528,0.935163817008071
"UHRF1BP1L",0.0703827200338642,5.49861544324098,0.173547375080442,0.676978195958163,0.935163817008071
"MAMLD1",-0.146921260602343,1.89983925504686,0.17354025729994,0.676984445749597,0.935163817008071
"HMOX2",0.0730855671413341,4.95630796103742,0.173490578264516,0.677028070785023,0.935163817008071
"PGAP1",0.103900713055562,4.71450327568141,0.173415972642694,0.677093598567345,0.935163817008071
"NCOR1",-0.0712432074939886,7.35756152172982,0.173398230334989,0.677109184466423,0.935163817008071
"ARHGAP1",-0.0870867221400053,5.18573066088099,0.173255043222611,0.677235002806463,0.935163817008071
"TRAPPC12",0.0573121843885471,5.57121408213059,0.173188540934845,0.67729345903013,0.935163817008071
"LINC02210",-0.0833431535874423,4.08492710564691,0.173037787698563,0.677426021512486,0.935163817008071
"TTI2",0.0826503551339324,2.91933931948601,0.172915992373513,0.677533169790402,0.935163817008071
"TRIM37",-0.0709482879834035,4.92979171335953,0.172880915528781,0.677564036519447,0.935163817008071
"DCLRE1A",0.0850639867249157,4.34011327805295,0.172872212461694,0.677571695565258,0.935163817008071
"ENSG00000241043",-0.134085412792853,0.818992936465606,0.172865319718618,0.677577761614269,0.935163817008071
"AC097376.2",-0.0816305581361323,3.80031037344859,0.172860271316106,0.67758220461715,0.935163817008071
"AC131649.2",-0.137859575881016,2.04443966189436,0.172828217458985,0.67761041638173,0.935163817008071
"ECHDC2",-0.0739140982617613,6.7546882510343,0.17278411331638,0.677649239056337,0.935163817008071
"DDX18",0.0670666780049578,6.22562489149081,0.172751864075376,0.677677630131105,0.935163817008071
"GPN1",-0.0723206154744997,4.41167646685676,0.172315460928358,0.678062129744707,0.935163817008071
"BAG4",-0.0926293110335844,5.10543221903121,0.172314115017922,0.678063316461999,0.935163817008071
"TBC1D4",0.0612500189820242,7.2218092564114,0.172312497845905,0.678064742363469,0.935163817008071
"CFL1",0.0848781670979349,6.67115880011415,0.172307880706384,0.678068813455331,0.935163817008071
"ERP29",-0.098307056998537,6.48708622827673,0.172190190419489,0.678172606653061,0.935163817008071
"PCDHB8",-0.226515575917757,-0.0830982428971319,0.172108992660021,0.678244240670412,0.935163817008071
"ZNF214",0.129744989224132,1.6885318411116,0.172083505838277,0.678266729653577,0.935163817008071
"SHROOM4",-0.106135193515925,4.6546982983241,0.172071614292726,0.678277223146708,0.935163817008071
"ZDHHC17",0.0845545476361223,6.11955031090649,0.17202641315393,0.678317114005038,0.935163817008071
"AC118465.1",0.16511832924787,0.301214281369845,0.171981385889914,0.67835685752302,0.935163817008071
"RBBP6",-0.067592884724355,5.86649850809681,0.171964188288216,0.678372038673012,0.935163817008071
"HMGCR",-0.0709065608225946,5.20907804053652,0.171963562791094,0.678372590846167,0.935163817008071
"CHRD",0.136303180693266,3.0945542917866,0.17190891411709,0.67842083786745,0.935163817008071
"ZNF276",0.0906891914797982,4.6508684654009,0.171860580843246,0.678463516776653,0.935163817008071
"DCXR",-0.105777642786358,5.07235931983202,0.171789205033129,0.67852655540816,0.935163817008071
"RIOK2",-0.0744755135321546,4.76360088814996,0.171698754374518,0.6786064628654,0.935163817008071
"C21orf58",0.107907096139352,2.25259564776392,0.171644165656875,0.678654700491337,0.935163817008071
"PRDX6",-0.0715065796265846,6.76959704419512,0.171569938598328,0.678720306067819,0.935163817008071
"LCORL",0.0885112656278649,4.73092806053837,0.171523509478554,0.678761350892488,0.935163817008071
"RAB34",-0.0871714097867316,4.41927749030713,0.171506034523725,0.678776800996344,0.935163817008071
"CIAO1",-0.0535261875377284,6.17319287339941,0.171475742080184,0.678803585590804,0.935163817008071
"PARD6G-AS1",-0.13336999969279,1.51866373675697,0.171473348446352,0.678805702161243,0.935163817008071
"AC010768.2",-0.161116495219938,0.371775847987622,0.171456622206517,0.678820492819884,0.935163817008071
"AL121603.2",-0.137427558613713,0.809174636507449,0.171322425954351,0.678939190317571,0.935163817008071
"LINC01786",-0.130418204901254,0.819139953689678,0.171295192185987,0.678963285416973,0.935163817008071
"SPIN4",0.0879433127643354,3.66827442208463,0.171286337883531,0.678971119751776,0.935163817008071
"DPH1",-0.0739503846430028,4.2991373294566,0.171282430915568,0.678974576733622,0.935163817008071
"AC005899.7",0.186124152474861,0.0191238998314297,0.17126983469117,0.678985722498846,0.935163817008071
"FAM32A",0.074747240346726,5.69157989407416,0.171258048268676,0.678996152145876,0.935163817008071
"STRAP",-0.0710234832825407,5.59315168247933,0.171193774200651,0.67905303480348,0.935163817008071
"MAN2B1",0.0723312159628379,5.87583030968838,0.171111329770186,0.679126016574424,0.935163817008071
"NTF3",-0.232347382352517,1.87725993319637,0.17108499854502,0.679149329939466,0.935163817008071
"GPATCH2",0.0654002476132649,5.0050633022324,0.171047631370195,0.679182418014513,0.935163817008071
"ZNF429",0.103725431651453,3.862028794074,0.170906624350902,0.679307315756877,0.935163817008071
"CYSTM1",-0.101655233199535,4.4780396655891,0.170842343455966,0.67936427293333,0.935163817008071
"AC008147.2",0.108862373578207,3.16830502441205,0.170832958858107,0.679372589364793,0.935163817008071
"TIMM9",-0.0850529873768568,3.39714323451561,0.170780283325971,0.679419274267881,0.935163817008071
"ANKRD18EP",-0.101527769815059,2.68506342644579,0.170771055869038,0.67942745318164,0.935163817008071
"ID2",-0.0971366046066178,5.50725245460413,0.170767709616559,0.67943041925349,0.935163817008071
"THUMPD2",0.0742064566035645,4.02088091024945,0.170680594846777,0.679507648554125,0.935163817008071
"AC108704.2",-0.114322465175702,1.62794708688374,0.170631783379987,0.679550931158328,0.935163817008071
"PLP2",-0.10724478804694,3.84021597627636,0.170616648432432,0.679564353246094,0.935163817008071
"ADAT1",0.0835227732006141,4.04879339103766,0.170534835255879,0.679636919489058,0.935163817008071
"RPL4",0.065205285174731,9.00809626310083,0.170420396109431,0.679738458343032,0.935163817008071
"FUT6",-0.130751991511578,4.04589093786183,0.1703682210699,0.679784765131019,0.935163817008071
"NCCRP1",0.2812179937851,0.120697697054276,0.170366661759878,0.679786149189419,0.935163817008071
"LINC00174",-0.126784973706008,2.25540852730422,0.170344650404072,0.679805687469043,0.935163817008071
"AL031280.1",0.213686495255779,0.416755200935411,0.170236022677649,0.679902132017309,0.935163817008071
"KLK3",-0.188766542465974,2.44934270087542,0.170214723411316,0.67992104667965,0.935163817008071
"METTL17",0.0741154348740227,5.14867623331925,0.170203455535436,0.679931053596979,0.935163817008071
"STRIP1",-0.0650289828288803,5.61689184716102,0.170103549136904,0.680019796690683,0.93522119608494
"DNAJA4",0.107436226559545,4.4210553476303,0.169868357473195,0.680228829049276,0.935261002030049
"TMEM150A",-0.0954825618598282,3.51402914538683,0.169833740355768,0.680259610151308,0.935261002030049
"MELK",0.22347789954952,0.667219908166035,0.169810094232368,0.680280638094115,0.935261002030049
"LRRC25",0.142418001751475,2.33596385871184,0.169804635036229,0.680285493072516,0.935261002030049
"CS",0.0975348971986863,5.59293049079573,0.169790418045835,0.68029813697075,0.935261002030049
"MED13L",-0.0621846047903413,7.66690375093875,0.169720237681046,0.680360561040874,0.935261002030049
"ZKSCAN8",0.0707287971255747,5.5592229759242,0.169700718956694,0.680377925249937,0.935261002030049
"C3AR1",0.154971871229436,3.51909025673906,0.169577927733499,0.680487189332286,0.935346549273654
"TBKBP1",0.0885600547816217,4.034007769563,0.1695069869162,0.680550336131588,0.935368699722531
"LINC02361",-0.142765339916262,0.557544051019046,0.169179546667912,0.680842002123667,0.935594835718922
"NR2F2-AS1",-0.112641399891677,2.94502666900436,0.169165320269329,0.680854681704969,0.935594835718922
"POLDIP3",-0.0598836684343604,5.9279506677065,0.169163845177048,0.680855996448107,0.935594835718922
"MED23",0.0661868026112989,6.53694528273867,0.168993382741526,0.681007974011215,0.935636816683067
"TOX4",-0.0614406010003999,5.71447035108322,0.168819257335743,0.681163309873337,0.935636816683067
"FOXM1",-0.142498013055255,1.24935942256541,0.168809690733184,0.681171846874888,0.935636816683067
"Z94721.2",-0.162668434231963,0.443998893034081,0.168773589793521,0.681204065015083,0.935636816683067
"SPACA6P-AS",-0.179472198563403,0.385435438187923,0.168769120034977,0.681208054313516,0.935636816683067
"KSR2",0.212394954551263,1.07791183268186,0.168754617219115,0.681220998628188,0.935636816683067
"MAPT",0.114485647894709,4.66770450735632,0.168697548699114,0.681271940765465,0.935636816683067
"MDGA1",0.144496178015525,2.80874531800397,0.168674046638223,0.681292922775873,0.935636816683067
"SSBP4",0.100194511461345,3.53710904292896,0.168585299582052,0.681372169178877,0.935636816683067
"ZNF436",0.0932835476299456,5.76522721499367,0.168555899077482,0.681398427641416,0.935636816683067
"FAM196A",0.113799284961494,2.89274860642624,0.168549609613674,0.681404045295532,0.935636816683067
"PACRGL",0.0727526212826183,3.83770563825132,0.168448002568862,0.681494816150659,0.935696852164605
"ADGRE3",0.164807453779659,0.765347029632552,0.168341272131759,0.68159019845286,0.935731702013165
